UF,Ano,CD_Municipio,Municipio,Cargo,Tipo,Detalhe
TO,2000,73598,IPUEIRAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73598,IPUEIRAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94056,ITACAJÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94056,ITACAJÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94099,ITAGUATINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94099,ITAGUATINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73202,ITAPIRATINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73202,ITAPIRATINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94170,ITAPORÃ DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94170,ITAPORÃ DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73369,JAÚ DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73369,JAÚ DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73253,JUARINA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73253,JUARINA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73407,LAGEADO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73407,LAGEADO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73385,LAGOA DA CONFUSÃO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73385,LAGOA DA CONFUSÃO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73113,LAGOA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73113,LAGOA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73601,LAVANDEIRA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73601,LAVANDEIRA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95699,LIZARDA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95699,LIZARDA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73520,LUZINÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73520,LUZINÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92304,MARIANÓPOLIS DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92304,MARIANÓPOLIS DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73270,MATEIROS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73270,MATEIROS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73059,MAURILÂNDIA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73059,MAURILÂNDIA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94617,MIRACEMA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94617,MIRACEMA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94633,MIRANORTE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94633,MIRANORTE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94692,MONTE DO CARMO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94692,MONTE DO CARMO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73563,MONTE SANTO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73563,MONTE SANTO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73342,MURICILÂNDIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73342,MURICILÂNDIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94811,NATIVIDADE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94811,NATIVIDADE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94838,NAZARÉ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94838,NAZARÉ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96636,NOVA OLINDA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96636,NOVA OLINDA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92401,NOVA ROSALÂNDIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92401,NOVA ROSALÂNDIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94994,NOVO ACORDO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,94994,NOVO ACORDO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73148,NOVO ALEGRE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73148,NOVO ALEGRE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73172,NOVO JARDIM,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73172,NOVO JARDIM,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73466,OLIVEIRA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73466,OLIVEIRA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73440,PALMAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73440,PALMAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73083,PALMEIRANTE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73083,PALMEIRANTE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73040,PALMEIRAS DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73040,PALMEIRAS DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96490,PALMEIRÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96490,PALMEIRÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95214,PARANÃ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95214,PARANÃ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95192,PARAÍSO DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95192,PARAÍSO DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73261,PAU D ARCO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73261,PAU D ARCO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95257,PEDRO AFONSO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95257,PEDRO AFONSO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95273,PEIXE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95273,PEIXE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92487,PEQUIZEIRO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92487,PEQUIZEIRO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95370,PINDORAMA DE GOIAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95370,PINDORAMA DE GOIAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73016,PIRAQUÊ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73016,PIRAQUÊ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95478,PIUM,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95478,PIUM,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95516,PONTE ALTA DO BOM JESUS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95516,PONTE ALTA DO BOM JESUS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95532,PONTE ALTA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95532,PONTE ALTA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92509,PORTO ALEGRE DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92509,PORTO ALEGRE DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95591,PORTO NACIONAL,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95591,PORTO NACIONAL,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92525,PRAIA NORTE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92525,PRAIA NORTE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96296,PRESIDENTE KENNEDY,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96296,PRESIDENTE KENNEDY,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73571,PUGMIL,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73571,PUGMIL,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73229,RECURSOLÂNDIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73229,RECURSOLÂNDIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73024,RIACHINHO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73024,RIACHINHO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73431,RIO DA CONCEIÇÃO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73431,RIO DA CONCEIÇÃO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73415,RIO DOS BOIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73415,RIO DOS BOIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96792,RIO SONO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96792,RIO SONO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92541,SAMPAIO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92541,SAMPAIO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73156,SANDOLÂNDIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73156,SANDOLÂNDIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73350,SANTA FÉ DO ARAGUAIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73350,SANTA FÉ DO ARAGUAIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73130,SANTA MARIA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73130,SANTA MARIA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73547,SANTA RITA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73547,SANTA RITA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92584,SANTA ROSA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92584,SANTA ROSA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92606,SANTA TEREZA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92606,SANTA TEREZA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73539,SANTA TEREZINHA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73539,SANTA TEREZINHA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92681,SAO VALERIO DA NATIVIDADE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92681,SAO VALERIO DA NATIVIDADE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96598,SILVANÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96598,SILVANÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73377,SUCUPIRA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73377,SUCUPIRA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73288,SÃO BENTO DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73288,SÃO BENTO DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73105,SÃO FÉLIX DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73105,SÃO FÉLIX DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73180,SÃO MIGUEL DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73180,SÃO MIGUEL DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73393,SÃO SALVADOR DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73393,SÃO SALVADOR DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96032,SÃO SEBASTIÃO DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96032,SÃO SEBASTIÃO DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96130,SÍTIO NOVO DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96130,SÍTIO NOVO DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96156,TAGUATINGA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96156,TAGUATINGA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73164,TAIPAS DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73164,TAIPAS DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73504,TALISMÃ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73504,TALISMÃ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96210,TOCANTINÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96210,TOCANTINÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96199,TOCANTÍNIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96199,TOCANTÍNIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73458,TUPIRAMA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73458,TUPIRAMA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73237,TUPIRATINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73237,TUPIRATINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96652,WANDERLÂNDIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96652,WANDERLÂNDIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96431,XAMBIOÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96431,XAMBIOÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
