ano,uf,ibge,zona,local,nome,bairro,lon_antigo,lat_antigo,km,irmaos,espalhamento_km,procedencia
2012,BA,2927408,17,1090,ESCOLA NOSSA SENHORA DE FATIMA - DERBA,VALERIA,-38.532956,-12.743478,17.68,7,0.494,Mantida Original (Inseguro para mover)
2014,BA,2927408,17,1090,ESCOLA NOSSA SENHORA DE FATIMA - DERBA,VALERIA,-38.532956,-12.743478,17.68,7,0.494,Mantida Original (Inseguro para mover)
2014,RS,4303509,12,1465,ESC. MUN. ENS. FUND. OTTO LAUFER,BONITO,-51.792731,-30.677275,17.68,3,0.149,geocode_v0.15 (propagada)
2016,BA,2927408,8,2151,COLÉGIO ESTADUAL NOSSA SENHORA DE FÁTIMA - DERBA,VALÉRIA,-38.532956,-12.743478,17.68,7,0.494,1. Match ID Validado
2016,RS,4303509,12,1465,ESC. MUN. ENS. FUND. OTTO LAUFER,BONITO,-51.792731,-30.677275,17.68,3,0.149,geocode_v0.15 (propagada)
2018,BA,2927408,8,2151,COLÉGIO ESTADUAL NOSSA SENHORA DE FÁTIMA - DERBA,VALÉRIA,-38.532956,-12.743478,17.68,7,0.494,1. Match ID Validado
2020,BA,2927408,8,2151,COLÉGIO ESTADUAL NOSSA SENHORA DE FÁTIMA - DERBA,VALÉRIA,-38.532956,-12.743478,17.68,4,0.897,1. Match ID Validado
2024,BA,2927408,8,2151,COLÉGIO ESTADUAL NOSSA SENHORA DE FÁTIMA - DERBA,VALÉRIA,-38.532956,-12.743478,17.68,4,0.897,chave_exata_2022
2008,BA,2903508,177,1325,ESCOLA MUNICIPAL EDVALDO FLORES,CENTRO,-41.4157072,-14.9734918,17.65,3,0.021,geocode_v0.15 (propagada)
2010,BA,2903508,177,1325,ESCOLA MUNICIPAL EDVALDO FLORES,CENTRO,-41.4157072,-14.9734918,17.65,3,0.021,geocode_v0.15 (propagada)
2012,BA,2903508,177,1325,ESCOLA MUNICIPAL EDVALDO FLORES,CENTRO,-41.4157072,-14.9734918,17.65,3,0.021,geocode_v0.15 (propagada)
2014,BA,2903508,177,1325,ESCOLA MUNICIPAL EDVALDO FLORES,CENTRO,-41.4157072,-14.9734918,17.65,3,0.021,geocode_v0.15 (propagada)
2016,BA,2903508,177,1325,ESCOLA MUNICIPAL EDVALDO FLORES,CENTRO,-41.4157072,-14.9734918,17.65,3,0.021,geocode_v0.15 (propagada)
2006,PA,1503606,34,1201,SECRETARIA DA PAROQUIA DE SANTANA,CENTRO,-55.9891174,-4.42965064,17.64,8,1.32,geocode_v0.15 (propagada)
2014,RS,4303509,12,1490,CLUBE DE MÃES SÃO JOSÉ DA AMIZADE,BONITO,-51.8048311,-30.8493976,17.64,3,0.234,geocode_v0.15 (propagada)
2016,RS,4303509,12,1490,CLUBE DE MÃES SÃO JOSÉ DA AMIZADE,BONITO,-51.8048311,-30.8493976,17.64,3,0.234,geocode_v0.15 (propagada)
2008,PE,2607653,27,1198,ESCOLA MUNICIPAL DE QUEBEC,CENTRO,-35.27445194,-7.40140942,17.63,4,0.813,geocode_v0.15 (propagada)
2006,BA,2928059,133,1031,GRUPO ESCOLAR ELIZABETH CASTRO,CENTRO,-39.4975268,-15.4150406,17.62,7,0.19,1. Match ID Validado
2008,BA,2928059,133,1031,GRUPO ESCOLAR ELIZABETH CASTRO,CENTRO,-39.4975268,-15.4150406,17.62,7,0.19,1. Match ID Validado
2010,BA,2928059,133,1031,GRUPO ESCOLAR ELIZABETH CASTRO,CENTRO,-39.4975268,-15.4150406,17.62,7,0.19,1. Match ID Validado
2006,PE,2607653,27,1198,ESCOLA MUNICIPAL DE QUEBEC,CENTRO,-35.27445194,-7.40140942,17.61,5,0.165,geocode_v0.15 (propagada)
2006,CE,2313005,55,1082,ESCOLA DE ENSINO FUNDAMENTAL CICINATO FURTADO LEITE,CENTRO,-39.150794,-5.7983033,17.6,10,0.398,1. Match ID Validado
2006,PA,1503606,34,1503,ESCOLA DA COMUNIDADE SAO FRANCISCO,CENTRO,-56.051675,-4.413939,17.6,8,1.32,Mantida Original (Inseguro para mover)
2008,CE,2313005,55,1082,ESCOLA DE ENSINO FUNDAMENTAL CICINATO FURTADO LEITE,CENTRO,-39.150794,-5.7983033,17.6,10,0.398,1. Match ID Validado
2010,CE,2313005,55,1082,ESCOLA DE ENSINO FUNDAMENTAL CICINATO FURTADO LEITE,CENTRO,-39.150794,-5.7983033,17.6,9,0.398,1. Match ID Validado
2012,CE,2313005,55,1082,ESCOLA DE ENSINO FUNDAMENTAL CICINATO FURTADO LEITE,CENTRO,-39.150794,-5.7983033,17.6,9,0.398,1. Match ID Validado
2014,CE,2313005,55,1082,ESCOLA DE ENSINO FUNDAMENTAL CICINATO FURTADO LEITE,CENTRO,-39.150794,-5.7983033,17.6,9,0.398,1. Match ID Validado
2008,BA,2903508,177,1074,ESCOLA ESTADUAL CARLOS SANTANA,CENTRO,-41.258039,-15.029394,17.56,3,0.233,1. Match ID Validado
2010,BA,2903508,177,1074,ESCOLA ESTADUAL CARLOS SANTANA,CENTRO,-41.258039,-15.029394,17.56,3,0.233,1. Match ID Validado
2012,PB,2509701,29,1228,UBS DE BOA ESPERANCA-JOSE GENIVAL DE SOUZA,CENTRO,-36.9787316,-7.8343565,17.56,9,0.416,1. Match ID Validado
2012,BA,2903508,177,1074,ESCOLA ESTADUAL CARLOS SANTANA,CENTRO,-41.258039,-15.029394,17.56,3,0.233,1. Match ID Validado
2014,PB,2509701,29,1228,UBS DE BOA ESPERANCA-JOSE GENIVAL DE SOUZA,CENTRO,-36.9787316,-7.8343565,17.56,8,0.39,1. Match ID Validado
2014,BA,2903508,177,1074,ESCOLA ESTADUAL CARLOS SANTANA,CENTRO,-41.258039,-15.029394,17.56,3,0.233,1. Match ID Validado
2016,PB,2509701,29,1228,UBS DE BOA ESPERANCA-JOSE GENIVAL DE SOUZA,CENTRO,-36.9787316,-7.8343565,17.56,7,0.281,1. Match ID Validado
2016,BA,2903508,177,1074,ESCOLA ESTADUAL CARLOS SANTANA,CENTRO,-41.258039,-15.029394,17.56,3,0.233,1. Match ID Validado
2018,PB,2509701,29,1228,UBS DE BOA ESPERANCA-JOSE GENIVAL DE SOUZA,CENTRO,-36.9787316,-7.8343565,17.56,7,0.281,1. Match ID Validado
2020,PB,2509701,29,1228,UBS DE BOA ESPERANCA-JOSE GENIVAL DE SOUZA,CENTRO,-36.9787316,-7.8343565,17.56,8,0.39,1. Match ID Validado
2022,PB,2509701,29,1228,UBS DE BOA ESPERANCA-JOSE GENIVAL DE SOUZA,CENTRO,-36.9787316,-7.8343565,17.56,7,0.39,Original (Não Aplicável)
2022,SC,4205407,100,1830,ANEXO II DA ESCOLA INTENDENTE JOSÉ FERNANDES,INGLESES,-48.51288,-27.5618083,17.56,4,0.816,geocode_v0.15 (propagada)
2008,BA,2903508,177,1031,ESCOLA ESTADUAL ANTONIO CARLOS MAGALHAES,CENTRO,-41.258039,-15.029394,17.55,3,0.233,Mantida Original (Inseguro para mover)
2008,BA,2903508,177,1082,ESCOLA MUNICIPAL EDVALDO FLORES,CENTRO,-41.4157117,-14.9734661,17.55,3,0.021,1. Match ID Validado
2010,BA,2903508,177,1031,ESCOLA ESTADUAL ANTONIO CARLOS MAGALHAES,CENTRO,-41.258039,-15.029394,17.55,3,0.233,Mantida Original (Inseguro para mover)
2010,BA,2903508,177,1082,ESCOLA MUNICIPAL EDVALDO FLORES,CENTRO,-41.4157117,-14.9734661,17.55,3,0.021,1. Match ID Validado
2012,BA,2903508,177,1031,ESCOLA ESTADUAL ANTONIO CARLOS MAGALHAES,CENTRO,-41.258039,-15.029394,17.55,3,0.233,Mantida Original (Inseguro para mover)
2012,BA,2903508,177,1082,ESCOLA MUNICIPAL EDVALDO FLORES,CENTRO,-41.4157117,-14.9734661,17.55,3,0.021,1. Match ID Validado
2014,BA,2903508,177,1031,ESCOLA ESTADUAL ANTONIO CARLOS MAGALHAES,CENTRO,-41.258039,-15.029394,17.55,3,0.233,Mantida Original (Inseguro para mover)
2014,BA,2903508,177,1082,ESCOLA MUNICIPAL EDVALDO FLORES,CENTRO,-41.4157117,-14.9734661,17.55,3,0.021,1. Match ID Validado
2016,BA,2903508,177,1031,ESCOLA ESTADUAL ANTONIO CARLOS MAGALHAES,CENTRO,-41.258039,-15.029394,17.55,3,0.233,Mantida Original (Inseguro para mover)
2016,BA,2903508,177,1082,ESCOLA MUNICIPAL EDVALDO FLORES,CENTRO,-41.4157117,-14.9734661,17.55,3,0.021,1. Match ID Validado
2012,BA,2928059,133,1031,GRUPO ESCOLAR ELIZABETH CASTRO,CENTRO,-39.4975268,-15.4150406,17.53,5,0.093,1. Match ID Validado
2014,BA,2928059,133,1031,GRUPO ESCOLAR ELIZABETH CASTRO,CENTRO,-39.4975268,-15.4150406,17.53,5,0.093,1. Match ID Validado
2014,DF,5300108,5,1309,ESCOLA CLASSE CATINGUEIRO,SOBRADINHO,-47.9353741,-15.5636765,17.53,35,1.45,1. Match ID Validado
2016,BA,2928059,133,1031,GRUPO ESCOLAR ELIZABETH CASTRO,CENTRO,-39.4975268,-15.4150406,17.53,5,0.093,1. Match ID Validado
2018,BA,2928059,133,1031,GRUPO ESCOLAR ELIZABETH CASTRO,CENTRO,-39.4975268,-15.4150406,17.53,5,0.093,1. Match ID Validado
2020,BA,2928059,133,1031,GRUPO ESCOLAR ELIZABETH CASTRO,CENTRO,-39.4975268,-15.4150406,17.53,5,0.093,1. Match ID Validado
2022,BA,2928059,133,1031,GRUPO ESCOLAR ELIZABETH CASTRO,CENTRO,-39.4975268,-15.4150406,17.53,4,0.093,Original (Não Aplicável)
2024,BA,2928059,133,1031,GRUPO ESCOLAR ELIZABETH CASTRO,CENTRO,-39.4975268,-15.4150406,17.53,4,0.093,chave_exata_2022
2008,SP,3550308,250,2135,INSTITUTO DE ENSINO ROSATI E CRUCIANI,PARQUE SAO DOMINGOS,-46.7906091,-23.6532792,17.52,5,0.898,geocode_v0.15 (propagada)
2014,RS,4303509,12,1473,ESC. MUN. ENS. FUND. CONEGO LUIZ WALTER HANQUET,BONITO,-51.797335,-30.855077,17.52,3,0.234,Mantida Original (Inseguro para mover)
2014,RS,4303509,12,1511,ESC. MUN. ENS. FUND. VICENTE GARCIA,BONITO,-51.782408,-30.6788163,17.52,3,0.149,geocode_v0.15 (propagada)
2016,RS,4303509,12,1473,ESC. MUN. ENS. FUND. CONEGO LUIZ WALTER HANQUET,BONITO,-51.797335,-30.855077,17.52,3,0.234,Mantida Original (Inseguro para mover)
2016,RS,4303509,12,1511,ESC. MUN. ENS. FUND. VICENTE GARCIA,BONITO,-51.782408,-30.6788163,17.52,3,0.149,geocode_v0.15 (propagada)
2008,DF,5300108,5,1309,ESCOLA CLASSE CATINGUEIRO,SOBRADINHO,-47.9353741,-15.5636765,17.49,27,1.434,1. Match ID Validado
2012,SP,3518800,395,1384,EEPG CHIYO YAMAMOTO,CENTRO,-46.3718018,-23.4135411,17.49,5,0.355,geocode_v0.15 (propagada)
2006,CE,2312908,121,1082,EEFI MASSILON SABOIA DE ALBUQUERQUE,TAPERUABA,-40.0773694,-3.9898863,17.48,8,0.743,1. Match ID Validado
2006,SP,3518800,395,1384,EEPG CHIYO YAMAMOTO,CENTRO,-46.3719322,-23.4135134,17.48,5,0.355,Mantida Original (Inseguro para mover)
2006,RS,4318507,130,1376,SEDE DO ESPORTE CLUBE ARI BARROSO,CENTRO,-51.915617,-31.896401,17.47,17,0.389,geocode_v0.15 (propagada)
2014,RJ,3304557,189,1180,CVT - QUITUNGO,BRAS DE PINA,-43.2032698,-22.9611687,17.47,12,0.824,geocode_v0.15 (propagada)
2016,RJ,3304557,189,1180,CVT - QUITUNGO,BRAS DE PINA,-43.2032698,-22.9611687,17.47,11,0.703,geocode_v0.15 (propagada)
2006,SP,3531407,77,1040,E.M. DINO VACONDIO - JUNQUEIRA,CENTRO,-49.866594,-20.822215,17.46,4,0.946,1. Match ID Validado
2006,RS,4320800,54,1201,EE CANDIDO CARNEIRO,CENTRO,-52.517739,-28.672459,17.46,10,0.286,Corrigido pelo GeoJSON de Votos (RS)
2008,SP,3531407,77,1040,E.M. DINO VACONDIO - JUNQUEIRA,CENTRO,-49.866594,-20.822215,17.46,4,0.946,1. Match ID Validado
2010,SP,3531407,77,1040,E.M. DINO VACONDIO - JUNQUEIRA,CENTRO,-49.866594,-20.822215,17.46,4,0.946,1. Match ID Validado
2012,SP,3531407,77,1040,E.M. DINO VACONDIO - JUNQUEIRA,CENTRO,-49.866594,-20.822215,17.46,4,0.946,1. Match ID Validado
2014,SP,3531407,77,1040,E.M. DINO VACONDIO - JUNQUEIRA,CENTRO,-49.866594,-20.822215,17.46,4,0.946,1. Match ID Validado
2016,SP,3531407,77,1040,E.M. DINO VACONDIO - JUNQUEIRA,CENTRO,-49.866594,-20.822215,17.46,4,0.946,1. Match ID Validado
2018,SP,3531407,77,1040,E.M. DINO VACONDIO - JUNQUEIRA,CENTRO,-49.866594,-20.822215,17.46,4,0.946,1. Match ID Validado
2020,SP,3531407,77,1040,E.M. DINO VACONDIO - JUNQUEIRA,CENTRO,-49.866594,-20.822215,17.46,4,0.946,1. Match ID Validado
2022,SP,3531407,77,1040,E.M. DINO VACONDIO - JUNQUEIRA,CENTRO,-49.866594,-20.822215,17.46,4,0.946,Original (Não Aplicável)
2024,SP,3531407,77,1040,E.M. DINO VACONDIO - JUNQUEIRA,CENTRO,-49.866594,-20.822215,17.46,4,0.946,chave_exata_2022
2016,CE,2313005,55,1082,ESCOLA DE ENSINO FUNDAMENTAL CICINATO FURTADO LEITE,CENTRO,-39.150794,-5.7983033,17.44,6,0.204,1. Match ID Validado
2018,CE,2313005,55,1082,ESCOLA DE ENSINO FUNDAMENTAL CICINATO FURTADO LEITE,CENTRO,-39.150794,-5.7983033,17.44,6,0.204,1. Match ID Validado
2020,CE,2313005,55,1082,ESCOLA DE ENSINO FUNDAMENTAL CICINATO FURTADO LEITE,CENTRO,-39.150794,-5.7983033,17.44,6,0.204,1. Match ID Validado
2022,CE,2313005,55,1082,ESCOLA DE ENSINO FUNDAMENTAL CICINATO FURTADO LEITE,CENTRO,-39.150794,-5.7983033,17.44,6,0.204,Original (Não Aplicável)
2006,PA,1506807,20,3930,EMEF NOSSA SENHORA DO PERPETUO SOCORRO,PLANALTO,-54.7793523,-2.4707713,17.43,21,0.019,Mantida Original (Inseguro para mover)
2006,RS,4302303,63,1112,ESCOLA RURAL GOVERNADOR,CENTRO,-50.586201,-28.750107,17.41,6,0.375,geocode_v0.15 (propagada)
2018,CE,2310506,59,1910,E.E.F.SANTA EDWIRGES,SANTA CRUZ DO BANABUIU,-39.8552811,-5.3984101,17.41,4,1.083,1. Match ID Validado
2020,CE,2310506,59,1910,E.E.F.SANTA EDWIRGES,SANTA CRUZ DO BANABUIU,-39.8552811,-5.3984101,17.41,4,1.083,1. Match ID Validado
2022,CE,2310506,59,1910,E.E.F.SANTA EDWIRGES,SANTA CRUZ DO BANABUIU,-39.8552811,-5.3984101,17.41,4,1.083,Original (Não Aplicável)
2010,DF,5300108,5,1309,ESCOLA CLASSE CATINGUEIRO,SOBRADINHO,-47.9353741,-15.5636765,17.39,30,1.498,1. Match ID Validado
2012,DF,5300108,5,1309,ESCOLA CLASSE CATINGUEIRO,SOBRADINHO,-47.9353741,-15.5636765,17.39,31,1.498,1. Match ID Validado
2006,SP,3550308,250,2135,INSTITUTO DE ENSINO ROSATI E CRUCIANI,PARQUE SAO DOMINGOS,-46.7906091,-23.6532792,17.37,4,0.898,geocode_v0.15 (propagada)
2010,PA,1501402,30,1287,EEFM FELIZ LUZITANIA,PONTA GROSSA,-48.4903069,-1.4620785,17.37,4,0.412,geocode_v0.15 (propagada)
2012,PA,1501402,30,1287,EEFM FELIZ LUZITANIA,PONTA GROSSA,-48.4903069,-1.4620785,17.37,4,0.412,geocode_v0.15 (propagada)
2014,PA,1501402,30,1287,EEEFM FELIZ LUSITANIA,PONTA GROSSA,-48.4903069,-1.4620785,17.37,5,0.412,geocode_v0.15 (propagada)
2016,PA,1501402,30,1287,EEEFM FELIZ LUSITANIA,PONTA GROSSA,-48.4903069,-1.4620785,17.37,5,0.412,geocode_v0.15 (propagada)
2018,PA,1501402,97,1619,EEEFM FELIZ LUSITANIA,PONTA GROSSA,-48.4903069,-1.4620785,17.37,5,0.412,geocode_v0.15 (propagada)
2006,SP,3523206,57,1112,EE MESSIAS SODRE,CENTRO,-49.2848348,-23.9574099,17.36,6,1.469,geocode_v0.15 (propagada)
2018,RJ,3304557,188,1562,CVT - QUITUNGO,BRAS DE PINA,-43.2032698,-22.9611687,17.35,12,0.639,geocode_v0.15 (propagada)
2016,BA,2913606,26,1627,SECRETARIA DE ASSISTÊNCIA SOCIAL,CENTRO,-39.012139,-14.946517,17.33,11,0.733,1. Match ID Validado
2018,BA,2913606,26,1627,SECRETARIA DE ASSISTÊNCIA SOCIAL,CENTRO,-39.012139,-14.946517,17.33,11,0.733,1. Match ID Validado
2006,DF,5300108,7,1279,CENTRO DE ENSINO FUNDAMENTAL RODEADOR,N.R.ALEX. GUSMAO,-48.138208,-15.89262,17.31,3,0.392,Mantida Original (Inseguro para mover)
2008,PB,2504009,17,1600,EEEFM ISABEL RODRIGUES DE MELO,GALANTE,-35.8990836,-7.2021476,17.31,3,0.072,geocode_v0.15 (propagada)
2008,DF,5300108,7,1279,CENTRO DE ENSINO FUNDAMENTAL RODEADOR,N.R.ALEX. GUSMAO,-48.138208,-15.89262,17.31,3,0.392,Mantida Original (Inseguro para mover)
2010,PB,2504009,17,1600,EEEFM ISABEL RODRIGUES DE MELO,GALANTE,-35.8990836,-7.2021476,17.31,3,0.072,geocode_v0.15 (propagada)
2010,DF,5300108,7,1279,CENTRO DE ENSINO FUNDAMENTAL RODEADOR,N.R.ALEX. GUSMAO,-48.138208,-15.89262,17.31,3,0.392,Mantida Original (Inseguro para mover)
2012,DF,5300108,7,1279,CENTRO DE ENSINO FUNDAMENTAL RODEADOR,N.R.ALEX. GUSMAO,-48.138208,-15.89262,17.31,3,0.392,Mantida Original (Inseguro para mover)
2006,PB,2509701,29,1228,UBS DE BOA ESPERANCA-JOSE GENIVAL DE SOUZA,CENTRO,-36.9787316,-7.8343565,17.29,11,0.695,1. Match ID Validado
2008,PB,2509701,29,1228,UBS DE BOA ESPERANCA-JOSE GENIVAL DE SOUZA,CENTRO,-36.9787316,-7.8343565,17.29,9,0.695,1. Match ID Validado
2010,PB,2509701,29,1228,UBS DE BOA ESPERANCA-JOSE GENIVAL DE SOUZA,CENTRO,-36.9787316,-7.8343565,17.29,9,0.695,1. Match ID Validado
2006,BA,2913101,176,1015,CAMARA MUNICIPAL DE VEREADORES,CENTRO,-41.8250445,-11.5898585,17.28,4,0.417,Mantida Original (Inseguro para mover)
2006,BA,2913101,176,1449,ESPECIAL CAMARA MUNICIPAL DE VEREADORES,CENTRO,-41.8250445,-11.5898585,17.28,4,0.417,Mantida Original (Inseguro para mover)
2008,BA,2913101,176,1015,CAMARA MUNICIPAL DE VEREADORES,CENTRO,-41.8250445,-11.5898585,17.28,4,0.417,Mantida Original (Inseguro para mover)
2008,BA,2913101,176,1449,ESPECIAL CAMARA MUNICIPAL DE VEREADORES,CENTRO,-41.8250445,-11.5898585,17.28,4,0.417,Mantida Original (Inseguro para mover)
2010,BA,2913101,176,1015,CAMARA MUNICIPAL DE VEREADORES,CENTRO,-41.8250445,-11.5898585,17.28,4,0.417,Mantida Original (Inseguro para mover)
2010,BA,2913101,176,1449,ESPECIAL CAMARA MUNICIPAL DE VEREADORES,CENTRO,-41.8250445,-11.5898585,17.28,4,0.417,Mantida Original (Inseguro para mover)
2012,RS,4316907,41,5502,SALAO DE FESTAS DA IGREJA NOSSA DE FATIMA,CENTRO,-53.63227,-29.715189,17.28,23,0.449,geocode_v0.15 (propagada)
2008,MA,2103174,100,1139,CENTRO ADMINISTRATIVO,POVOADO CHEGA TUDO-ZONA RURAL,-46.1488776,-2.2295466,17.27,3,0.446,geocode_v0.15 (propagada)
2006,MG,3139409,167,1295,ESCOLA ESTADUAL ANA MENDES PEREIRA DUTRA - SÃO PEDRO DO AVAÍ/MANHUAÇU,CENTRO,-42.186893,-20.197181,17.26,15,0.491,geocode_v0.15 (propagada)
2008,BA,2927408,17,1090,ESCOLA NOSSA SENHORA DE FATIMA - DERBA,VALERIA,-38.532956,-12.743478,17.26,5,0.451,Mantida Original (Inseguro para mover)
2008,MG,3139409,167,1295,ESCOLA ESTADUAL ANA MENDES PEREIRA DUTRA - SÃO PEDRO DO AVAÍ/MANHUAÇU,CENTRO,-42.186893,-20.197181,17.26,14,0.491,geocode_v0.15 (propagada)
2010,BA,2927408,17,1090,ESCOLA NOSSA SENHORA DE FATIMA - DERBA,VALERIA,-38.532956,-12.743478,17.26,5,0.451,Mantida Original (Inseguro para mover)
2010,MG,3139409,167,1295,ESCOLA ESTADUAL ANA MENDES PEREIRA DUTRA - SÃO PEDRO DO AVAÍ/MANHUAÇU,CENTRO,-42.186893,-20.197181,17.26,14,0.491,geocode_v0.15 (propagada)
2012,MG,3139409,167,1295,ESCOLA ESTADUAL ANA MENDES PEREIRA DUTRA - SÃO PEDRO DO AVAÍ/MANHUAÇU,CENTRO,-42.186893,-20.197181,17.26,15,0.491,geocode_v0.15 (propagada)
2014,MG,3139409,167,1295,ESCOLA ESTADUAL ANA MENDES PEREIRA DUTRA - SÃO PEDRO DO AVAÍ/MANHUAÇU,CENTRO,-42.186893,-20.197181,17.26,14,0.491,geocode_v0.15 (propagada)
2016,MG,3139409,167,1295,ESCOLA ESTADUAL ANA MENDES PEREIRA DUTRA - SÃO PEDRO DO AVAÍ/MANHUAÇU,CENTRO,-42.186893,-20.197181,17.26,13,0.454,geocode_v0.15 (propagada)
2018,MG,3139409,167,1295,ESCOLA ESTADUAL ANA MENDES PEREIRA DUTRA - SÃO PEDRO DO AVAÍ/MANHUAÇU,CENTRO,-42.186893,-20.197181,17.26,13,0.454,geocode_v0.15 (propagada)
2020,MG,3139409,167,1295,ESCOLA ESTADUAL ANA MENDES PEREIRA DUTRA - SÃO PEDRO DO AVAÍ/MANHUAÇU,CENTRO,-42.186893,-20.197181,17.26,13,0.454,geocode_v0.15 (propagada)
2022,MG,3139409,167,1295,ESCOLA ESTADUAL ANA MENDES PEREIRA DUTRA - SÃO PEDRO DO AVAÍ/MANHUAÇU,CENTRO,-42.186893,-20.197181,17.26,13,0.454,geocode_v0.15 (propagada)
2024,MG,3139409,167,1295,ESCOLA ESTADUAL ANA MENDES PEREIRA DUTRA - SÃO PEDRO DO AVAÍ/MANHUAÇU,CENTRO,-42.186893,-20.197181,17.26,13,0.454,chave_exata_2022
2006,DF,5300108,5,1309,ESCOLA CLASSE CATINGUEIRO,SOBRADINHO,-47.9353741,-15.5636765,17.25,28,1.692,1. Match ID Validado
2006,PE,2601201,57,1163,CLUBE DE IPOJUCA,CENTRO,-36.939201288322,-8.31606393930681,17.23,14,0.428,Mantida Original (Inseguro para mover)
2006,RJ,3304557,4,1139,COLEGIO LOGOSÓFICO GONZÁLEZ PECOTCHE,BOTAFOGO,-43.2923563,-22.8286917,17.23,23,0.741,geocode_v0.15 (propagada)
2008,PE,2601201,57,1163,CLUBE DE IPOJUCA,CENTRO,-36.939201288322,-8.31606393930681,17.23,14,0.428,Mantida Original (Inseguro para mover)
2008,RJ,3304557,4,1139,COLEGIO LOGOSÓFICO GONZÁLEZ PECOTCHE,BOTAFOGO,-43.2923563,-22.8286917,17.23,22,0.741,geocode_v0.15 (propagada)
2010,RJ,3304557,4,1139,COLEGIO LOGOSÓFICO GONZÁLEZ PECOTCHE,BOTAFOGO,-43.2923563,-22.8286917,17.23,19,0.635,geocode_v0.15 (propagada)
2012,PE,2601201,57,1163,CLUBE DE IPOJUCA,CENTRO,-36.939201288322,-8.31606393930681,17.23,13,0.396,Mantida Original (Inseguro para mover)
2012,RJ,3304557,4,1139,COLEGIO LOGOSÓFICO GONZÁLEZ PECOTCHE,BOTAFOGO,-43.2923563,-22.8286917,17.23,21,0.635,geocode_v0.15 (propagada)
2014,PE,2601201,57,1163,CLUBE DE IPOJUCA,CENTRO,-36.939201288322,-8.31606393930681,17.23,13,0.396,Mantida Original (Inseguro para mover)
2014,RJ,3304557,4,1139,COLEGIO LOGOSÓFICO GONZÁLEZ PECOTCHE,BOTAFOGO,-43.2923563,-22.8286917,17.23,19,0.619,geocode_v0.15 (propagada)
2016,PE,2601201,57,1163,CLUBE DE IPOJUCA,CENTRO,-36.939201288322,-8.31606393930681,17.23,13,0.396,Mantida Original (Inseguro para mover)
2016,RJ,3304557,4,1139,COLEGIO LOGOSÓFICO GONZÁLEZ PECOTCHE,BOTAFOGO,-43.2923563,-22.8286917,17.23,20,0.619,geocode_v0.15 (propagada)
2006,BA,2920601,57,5500,CASA DOS HERDEIROS DE EUSTORGIO ARAUJO,DISTRITO DE GUAI,-38.938611,-12.720148,17.22,10,0.0,Mantida Original (Inseguro para mover)
2006,PR,4122602,127,1066,GRUPO ESCOLAR DE BERNARDELLI,CENTRO,-52.8426317,-23.5603598,17.21,5,0.219,geocode_v0.15 (propagada)
2006,BA,2905701,171,1384,CENTRO EDUCACIONAL TANCREDO NEVES,CENTRO,-38.232209,-12.823016,17.2,5,0.421,1. Match ID Validado
2008,BA,2905701,171,1384,CENTRO EDUCACIONAL TANCREDO NEVES,CENTRO,-38.232209,-12.823016,17.2,5,0.421,1. Match ID Validado
2010,PE,2601201,57,1163,CLUBE DE IPOJUCA,CENTRO,-36.939201288322,-8.31606393930681,17.2,12,0.477,Mantida Original (Inseguro para mover)
2010,BA,2905701,171,1384,CENTRO EDUCACIONAL TANCREDO NEVES,CENTRO,-38.232209,-12.823016,17.2,5,0.421,1. Match ID Validado
2012,BA,2905701,171,1384,CENTRO EDUCACIONAL TANCREDO NEVES,CENTRO,-38.232209,-12.823016,17.2,5,0.421,1. Match ID Validado
2014,BA,2905701,171,1384,CENTRO EDUCACIONAL TANCREDO NEVES,CENTRO,-38.232209,-12.823016,17.2,5,0.421,1. Match ID Validado
2016,BA,2905701,171,1384,CENTRO EDUCACIONAL TANCREDO NEVES,CENTRO,-38.232209,-12.823016,17.2,6,0.458,1. Match ID Validado
2018,BA,2905701,171,1384,CENTRO EDUCACIONAL TANCREDO NEVES,CENTRO,-38.232209,-12.823016,17.2,6,0.458,1. Match ID Validado
2020,BA,2905701,171,1384,CENTRO EDUCACIONAL TANCREDO NEVES,CENTRO,-38.232209,-12.823016,17.2,5,0.458,1. Match ID Validado
2022,BA,2905701,171,1384,CENTRO EDUCACIONAL TANCREDO NEVES,CENTRO,-38.232209,-12.823016,17.2,5,0.458,Original (Não Aplicável)
2006,RS,4304507,14,1716,E.M.E.F. MARECHAL FLORIANO,4 DISTRITO,-52.7189012,-31.5469973,17.18,13,0.0,geocode_v0.15 (propagada)
2008,RS,4304507,14,1716,E.M.E.F. MARECHAL FLORIANO,4 DISTRITO,-52.7189012,-31.5469973,17.18,14,0.0,geocode_v0.15 (propagada)
2010,RS,4304507,14,1716,E.M.E.F. MARECHAL FLORIANO,4 DISTRITO,-52.7189012,-31.5469973,17.18,15,0.0,geocode_v0.15 (propagada)
2012,RS,4304507,14,1716,E.M.E.F. MARECHAL FLORIANO,4 DISTRITO,-52.7189012,-31.5469973,17.18,16,0.0,geocode_v0.15 (propagada)
2014,RS,4304507,14,1716,E.M.E.F. MARECHAL FLORIANO,4 DISTRITO,-52.7189012,-31.5469973,17.18,15,0.0,geocode_v0.15 (propagada)
2016,RS,4304507,14,1716,E.M.E.F. MARECHAL FLORIANO,4 DISTRITO,-52.7189012,-31.5469973,17.18,15,0.0,geocode_v0.15 (propagada)
