ano,uf,ibge,municipio,zona,local,nome,renda_antes,renda_depois,doador,doador_nome,distancia_km,motivo,situacao
2010,MG,3108602,BRASILIA DE MINAS,50,1490,ESCOLA MUNICIPAL SANTA TEREZA,797.88,674.6,50_41718_1147,ESCOLA MUNICIPAL EUZEBIA ROSA FREIRE,3.25,coordenada corrigida,perfil herdado
2012,MG,3108602,BRASILIA DE MINAS,50,1490,ESCOLA MUNICIPAL SANTA TEREZA,797.88,674.6,50_41718_1147,ESCOLA MUNICIPAL EUZEBIA ROSA FREIRE,3.25,coordenada corrigida,perfil herdado
2014,MG,3108602,BRASILIA DE MINAS,50,1490,ESCOLA MUNICIPAL SANTA TEREZA,797.88,674.6,50_41718_1147,ESCOLA MUNICIPAL EUZEBIA ROSA FREIRE,3.25,coordenada corrigida,perfil herdado
2016,MG,3108602,BRASILIA DE MINAS,50,1490,ESCOLA MUNICIPAL SANTA TEREZA,1079.54,1072.01,50_41718_1147,ESCOLA MUNICIPAL EUZEBIA ROSA FREIRE,3.25,coordenada corrigida,perfil herdado
2018,MG,3108602,BRASILIA DE MINAS,50,1490,ESCOLA MUNICIPAL SANTA TEREZA,1079.54,1072.01,50_41718_1147,ESCOLA MUNICIPAL EUZEBIA ROSA FREIRE,3.25,coordenada corrigida,perfil herdado
2020,MG,3108602,BRASILIA DE MINAS,50,1490,ESCOLA MUNICIPAL SANTA TEREZA,1079.54,1072.01,50_41718_1147,ESCOLA MUNICIPAL EUZEBIA ROSA FREIRE,3.25,coordenada corrigida,perfil herdado
2022,MG,3108602,BRASILIA DE MINAS,50,1490,ESCOLA MUNICIPAL SANTA TEREZA,1079.54,1072.01,50_41718_1147,ESCOLA MUNICIPAL EUZEBIA ROSA FREIRE,3.25,coordenada corrigida,perfil herdado
2024,MG,3108602,BRASILIA DE MINAS,50,1490,ESCOLA MUNICIPAL SANTA TEREZA,1079.54,1072.01,50_41718_1147,ESCOLA MUNICIPAL EUZEBIA ROSA FREIRE,3.25,coordenada corrigida,perfil herdado
2006,MG,3108602,BRASILIA DE MINAS,50,1562,ESCOLA MUNICIPAL SANTA TEREZINHA,390.53,368.84,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,2.69,coordenada corrigida,perfil herdado
2008,MG,3108602,BRASILIA DE MINAS,50,1562,ESCOLA MUNICIPAL SANTA TEREZINHA,390.53,368.84,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,2.69,coordenada corrigida,perfil herdado
2010,MG,3108602,BRASILIA DE MINAS,50,1562,ESCOLA MUNICIPAL SANTA TEREZINHA,390.53,368.84,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,2.69,coordenada corrigida,perfil herdado
2012,MG,3108602,BRASILIA DE MINAS,50,1562,ESCOLA MUNICIPAL SANTA TEREZINHA,390.53,368.84,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,2.69,coordenada corrigida,perfil herdado
2014,MG,3108602,BRASILIA DE MINAS,50,1562,ESCOLA MUNICIPAL SANTA TEREZINHA,390.53,368.84,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,2.69,coordenada corrigida,perfil herdado
2016,MG,3108602,BRASILIA DE MINAS,50,1562,ESCOLA MUNICIPAL SANTA TEREZINHA,1118.33,1092.04,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,2.69,coordenada corrigida,perfil herdado
2018,MG,3108602,BRASILIA DE MINAS,50,1562,ESCOLA MUNICIPAL SANTA TEREZINHA,1118.33,1092.04,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,2.69,coordenada corrigida,perfil herdado
2020,MG,3108602,BRASILIA DE MINAS,50,1562,ESCOLA MUNICIPAL SANTA TEREZINHA,1118.33,1092.04,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,2.69,coordenada corrigida,perfil herdado
2022,MG,3108602,BRASILIA DE MINAS,50,1562,ESCOLA MUNICIPAL SANTA TEREZINHA,1118.33,1092.04,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,2.69,coordenada corrigida,perfil herdado
2024,MG,3108602,BRASILIA DE MINAS,50,1562,ESCOLA MUNICIPAL SANTA TEREZINHA,1118.33,1092.04,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,2.69,coordenada corrigida,perfil herdado
2006,MG,3108602,BRASILIA DE MINAS,50,1619,ESCOLA MUNICIPAL GONCALVES DIAS,360.9,368.84,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,3.07,coordenada corrigida,perfil herdado
2008,MG,3108602,BRASILIA DE MINAS,50,1619,ESCOLA MUNICIPAL GONCALVES DIAS,360.9,368.84,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,3.07,coordenada corrigida,perfil herdado
2010,MG,3108602,BRASILIA DE MINAS,50,1619,ESCOLA MUNICIPAL GONCALVES DIAS,360.9,368.84,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,3.07,coordenada corrigida,perfil herdado
2012,MG,3108602,BRASILIA DE MINAS,50,1619,ESCOLA MUNICIPAL GONCALVES DIAS,360.9,368.84,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,3.07,coordenada corrigida,perfil herdado
2014,MG,3108602,BRASILIA DE MINAS,50,1619,ESCOLA MUNICIPAL GONCALVES DIAS,360.9,368.84,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,3.07,coordenada corrigida,perfil herdado
2016,MG,3108602,BRASILIA DE MINAS,50,1619,ESCOLA MUNICIPAL GONCALVES DIAS,1056.55,1092.04,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,3.07,coordenada corrigida,perfil herdado
2018,MG,3108602,BRASILIA DE MINAS,50,1619,ESCOLA MUNICIPAL GONCALVES DIAS,1056.55,1092.04,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,3.07,coordenada corrigida,perfil herdado
2020,MG,3108602,BRASILIA DE MINAS,50,1619,ESCOLA MUNICIPAL GONCALVES DIAS,1056.55,1092.04,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,3.07,coordenada corrigida,perfil herdado
2022,MG,3108602,BRASILIA DE MINAS,50,1619,ASSOCIAÇÃO COMUNITÁRIA DE POÇÕES,1015.3,1092.04,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,3.07,coordenada corrigida,perfil herdado
2024,MG,3108602,BRASILIA DE MINAS,50,1619,ASSOCIAÇÃO COMUNITÁRIA DE POÇÕES,1015.3,1092.04,50_41718_1341,ESCOLA ESTADUAL FELIPE DOS SANTOS,3.07,coordenada corrigida,perfil herdado
2012,MG,3108602,BRASILIA DE MINAS,50,1694,ANEXO DA ESCOLA MUNICIPAL JOSE SIMOES JUNIOR,550.76,456.35,50_41718_1520,ESCOLA MUNICIPAL RUI BARBOSA,8.43,coordenada corrigida,perfil herdado
2014,MG,3108602,BRASILIA DE MINAS,50,1694,ANEXO DA ESCOLA MUNICIPAL JOSE SIMOES JUNIOR,550.76,456.35,50_41718_1520,ESCOLA MUNICIPAL RUI BARBOSA,8.43,coordenada corrigida,perfil herdado
2016,MG,3108602,BRASILIA DE MINAS,50,1694,ANEXO DA ESCOLA MUNICIPAL JOSE SIMOES JUNIOR,1371.33,995.19,50_41718_1520,ESCOLA MUNICIPAL RUI BARBOSA,8.43,coordenada corrigida,perfil herdado
2018,MG,3108602,BRASILIA DE MINAS,50,1694,ANEXO DA ESCOLA MUNICIPAL JOSE SIMOES JUNIOR,1371.33,995.19,50_41718_1520,ESCOLA MUNICIPAL RUI BARBOSA,8.43,coordenada corrigida,perfil herdado
2020,MG,3108602,BRASILIA DE MINAS,50,1694,ANEXO DA ESCOLA MUNICIPAL JOSÉ SIMÕES JÚNIOR,1371.33,995.19,50_41718_1520,ESCOLA MUNICIPAL RUI BARBOSA,8.43,coordenada corrigida,perfil herdado
2022,MG,3108602,BRASILIA DE MINAS,50,1694,ANEXO DA ESCOLA MUNICIPAL JOSÉ SIMÕES JÚNIOR,1371.33,995.19,50_41718_1520,ESCOLA MUNICIPAL RUI BARBOSA,8.43,coordenada corrigida,perfil herdado
2024,MG,3108602,BRASILIA DE MINAS,50,1694,ANEXO DA ESCOLA MUNICIPAL JOSÉ SIMÕES JÚNIOR,1371.33,1007.95,50_41718_1171,ESCOLA MUNICIPAL JOAQUIM ALVES CARDOSO,8.48,coordenada corrigida,perfil herdado
2006,PA,1501907,BUJARU,87,1023,EMEF DE N SRA DA CONCEICAO,430.08,411.94,87_4375_1279,EMEF SANTA TEREZINHA,0.79,coordenada corrigida,perfil herdado
2008,PA,1501907,BUJARU,87,1023,EMEF DE N. SRA DO PERPETUO SOCORRO,607.67,411.94,87_4375_1279,EMEF SANTA TEREZINHA,0.79,coordenada corrigida,perfil herdado
2010,PA,1501907,BUJARU,87,1023,EMEF DE N. SRA DO PERPETUO SOCORRO,607.67,411.94,87_4375_1279,EMEF SANTA TEREZINHA,0.79,coordenada corrigida,perfil herdado
2012,PA,1501907,BUJARU,87,1023,EMEF DE N. SRA DO PERPETUO SOCORRO,607.67,411.94,87_4375_1279,EMEF SANTA TEREZINHA,0.79,coordenada corrigida,perfil herdado
2014,PA,1501907,BUJARU,87,1023,EMEF DE N. SRA DO PERPETUO SOCORRO,607.67,411.94,87_4375_1279,EMEF SANTA TEREZINHA,0.79,coordenada corrigida,perfil herdado
2016,PA,1501907,BUJARU,87,1023,EMEF DE N. SRA DO PERPETUO SOCORRO,984.73,1145.27,87_4375_1279,EMEF SANTA TEREZINHA,0.79,coordenada corrigida,perfil herdado
2018,PA,1501907,BUJARU,87,1023,EMEF DE NOSSA SENHORA DO PERPETUO SOCORRO,984.73,1145.27,87_4375_1279,EMEF SANTA TEREZINHA,0.79,coordenada corrigida,perfil herdado
2020,PA,1501907,BUJARU,87,1023,EMEF DE NOSSA SENHORA DO PERPÉTUO SOCORRO,984.73,1145.27,87_4375_1279,EMEF SANTA TEREZINHA,0.79,coordenada corrigida,perfil herdado
2022,PA,1501907,BUJARU,87,1023,EMEF DE NOSSA SENHORA DO PERPÉTUO SOCORRO,984.73,1145.27,87_4375_1279,EMEF SANTA TEREZINHA,0.79,coordenada corrigida,perfil herdado
2024,PA,1501907,BUJARU,87,1023,EMEF DE NOSSA SENHORA DO PERPÉTUO SOCORRO,984.73,928.88,87_4375_1317,EMEF SÃO FRANCISCO,17.71,coordenada corrigida,perfil herdado
2006,PA,1501907,BUJARU,87,1112,EMEF DE VILA SAO LOPES,328.4,354.88,87_4375_1066,EMEF SANTO ANDRE,9.05,coordenada corrigida,perfil herdado
2008,PA,1501907,BUJARU,87,1112,EMEF SAO BENEDITO,328.4,354.88,87_4375_1066,EMEF SANTO ANDRE,9.05,coordenada corrigida,perfil herdado
2010,PA,1501907,BUJARU,87,1112,EMEF SAO BENEDITO,328.4,354.88,87_4375_1066,EMEF SANTO ANDRE,9.05,coordenada corrigida,perfil herdado
2012,PA,1501907,BUJARU,87,1112,EMEF SAO BENEDITO,328.4,354.88,87_4375_1066,EMEF SANTO ANDRE,9.05,coordenada corrigida,perfil herdado
2014,PA,1501907,BUJARU,87,1112,EMEF SAO BENEDITO,328.4,354.88,87_4375_1066,EMEF SANTO ANDRE,9.05,coordenada corrigida,perfil herdado
2016,PA,1501907,BUJARU,87,1112,EMEF SAO BENEDITO,1731.84,907.19,87_4375_1066,EMEF SANTO ANDRE,9.05,coordenada corrigida,perfil herdado
2018,PA,1501907,BUJARU,87,1112,EMEF SAO BENEDITO,1731.84,907.19,87_4375_1066,EMEF SANTO ANDRE,9.05,coordenada corrigida,perfil herdado
2020,PA,1501907,BUJARU,87,1112,EMEF SÃO BENEDITO,1731.84,907.19,87_4375_1066,EMEF SANTO ANDRE,9.05,coordenada corrigida,perfil herdado
2022,PA,1501907,BUJARU,87,1112,EMEF SÃO BENEDITO,1731.84,907.19,87_4375_1066,EMEF SANTO ANDRE,9.05,coordenada corrigida,perfil herdado
2006,PA,1501907,BUJARU,87,1198,AG MUNC DA VILA DE SANTANA,400.03,400.03,87_4375_1228,POSTO MEDICO DA VILA DE S SEBASTIAO,0.36,coordenada corrigida,perfil herdado
2006,PA,1501907,BUJARU,87,1236,POVOADO DE CAJUIRA DE GUAJARA ACU,337.1,333.96,87_4375_1260,EMEF DE VEREADOR JOAO MENDONCA,2.6,coordenada corrigida,perfil herdado
2008,PA,1501907,BUJARU,87,1236,EMEF CAJUIRA,337.1,333.96,87_4375_1260,EMEF DE VEREADOR JOAO MENDONCA,2.6,coordenada corrigida,perfil herdado
2010,PA,1501907,BUJARU,87,1236,EMEF CAJUIRA,337.1,333.96,87_4375_1260,EMEF DE VEREADOR JOAO MENDONCA,2.6,coordenada corrigida,perfil herdado
2012,PA,1501907,BUJARU,87,1236,EMEF CAJUIRA,337.1,333.96,87_4375_1260,EMEF DE VEREADOR JOAO MENDONCA,2.6,coordenada corrigida,perfil herdado
2014,PA,1501907,BUJARU,87,1236,EMEF CAJUIRA,337.1,333.96,87_4375_1260,EMEF DE VEREADOR JOAO MENDONCA,2.6,coordenada corrigida,perfil herdado
2016,PA,1501907,BUJARU,87,1236,EMEF CAJUIRA,1731.84,801.43,87_4375_1260,EMEF DE VEREADOR JOAO MENDONCA,2.6,coordenada corrigida,perfil herdado
2018,PA,1501907,BUJARU,87,1236,EMEF CAJUIRA,1731.84,801.43,87_4375_1260,EMEF DE VEREADOR JOAO MENDONCA,2.6,coordenada corrigida,perfil herdado
2020,PA,1501907,BUJARU,87,1236,EMEF CAJUÍRA,1731.84,801.43,87_4375_1260,EMEF DE VEREADOR JOÃO MENDONÇA,2.6,coordenada corrigida,perfil herdado
2022,PA,1501907,BUJARU,87,1236,EMEF CAJUÍRA,1731.84,801.43,87_4375_1260,EMEF DE VEREADOR JOÃO MENDONÇA,2.6,coordenada corrigida,perfil herdado
2012,PA,1501907,BUJARU,87,1325,EMEF SAO JUDAS TADEU,405.06,327.02,87_4375_1210,EMEF DA VILA DE SAO SEBASTIAO,0.35,coordenada corrigida,perfil herdado
2014,PA,1501907,BUJARU,87,1325,EMEF SAO JUDAS TADEU,405.06,327.02,87_4375_1210,EMEF DA VILA DE SAO SEBASTIAO,0.35,coordenada corrigida,perfil herdado
2016,PA,1501907,BUJARU,87,1325,EMEF SAO JUDAS TADEU,984.73,903.28,87_4375_1210,EMEF DA VILA DE SAO SEBASTIAO,0.35,coordenada corrigida,perfil herdado
2018,PA,1501907,BUJARU,87,1325,EMEF SAO JUDAS TADEU,984.73,903.28,87_4375_1210,EMEF DA VILA DE SAO SEBASTIAO,0.35,coordenada corrigida,perfil herdado
2020,PA,1501907,BUJARU,87,1325,EMEF SÃO JUDAS TADEU,984.73,903.28,87_4375_1210,EMEF DA VILA DE SÃO SEBASTIÃO,0.35,coordenada corrigida,perfil herdado
2022,PA,1501907,BUJARU,87,1325,EMEF SÃO JUDAS TADEU,984.73,903.28,87_4375_1210,EMEF DA VILA DE SÃO SEBASTIÃO,0.35,coordenada corrigida,perfil herdado
2006,PI,2202251,CANAVIEIRA,25,1015,UNIDADE ESCOLAR MARIANO ROBERTO,431.89,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2008,PI,2202251,CANAVIEIRA,25,1015,UNIDADE ESCOLAR MARIANO ROBERTO,431.89,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2010,PI,2202251,CANAVIEIRA,25,1015,UNIDADE ESCOLAR MARIANO ROBERTO,431.89,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2012,PI,2202251,CANAVIEIRA,25,1015,UNIDADE ESCOLAR MARIANO ROBERTO,431.89,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2014,PI,2202251,CANAVIEIRA,25,1015,UNIDADE ESCOLAR MARIANO ROBERTO,431.89,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2016,PI,2202251,CANAVIEIRA,25,1015,UNIDADE ESCOLAR MARIANO ROBERTO,1299.14,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2018,PI,2202251,CANAVIEIRA,25,1015,UNIDADE ESCOLAR MARIANO ROBERTO,1299.14,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2020,PI,2202251,CANAVIEIRA,25,1015,UNIDADE ESCOLAR MARIANO ROBERTO,1299.14,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2006,PI,2202251,CANAVIEIRA,25,1023,UNIDADE ESCOLAR ULYSSES GUIMARAES,434.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2008,PI,2202251,CANAVIEIRA,25,1023,UNIDADE ESCOLAR ULYSSES GUIMARAES,434.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2010,PI,2202251,CANAVIEIRA,25,1023,UNIDADE ESCOLAR ULYSSES GUIMARAES,434.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2012,PI,2202251,CANAVIEIRA,25,1023,UNIDADE ESCOLAR ULYSSES GUIMARAES,434.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2014,PI,2202251,CANAVIEIRA,25,1023,UNIDADE ESCOLAR ULYSSES GUIMARAES,434.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2016,PI,2202251,CANAVIEIRA,25,1023,UNIDADE ESCOLAR ULYSSES GUIMARAES,1578.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2018,PI,2202251,CANAVIEIRA,25,1023,UNIDADE ESCOLAR ULYSSES GUIMARAES,1578.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2020,PI,2202251,CANAVIEIRA,25,1023,UNIDADE ESCOLAR ULYSSES GUIMARAES,1578.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2022,PI,2202251,CANAVIEIRA,25,1023,UNIDADE ESCOLAR ULYSSES GUIMARAES,1578.78,1299.14,25_10162_1066,UNIDADE MARIANO ROBERTO,13.77,coordenada corrigida,perfil herdado
2006,PI,2202251,CANAVIEIRA,25,1031,UNIDADE ESCOLAR JOAO BATISTA DE ARAUJO DOS SANTOS,316.69,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2008,PI,2202251,CANAVIEIRA,25,1031,UNIDADE ESCOLAR JOAO BATISTA DE ARAUJO DOS SANTOS,316.69,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2010,PI,2202251,CANAVIEIRA,25,1031,UNIDADE ESCOLAR JOAO BATISTA DE ARAUJO DOS SANTOS,316.69,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2012,PI,2202251,CANAVIEIRA,25,1031,UNIDADE ESCOLAR JOAO BATISTA DE ARAUJO DOS SANTOS,316.69,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2014,PI,2202251,CANAVIEIRA,25,1031,UNIDADE ESCOLAR JOAO BATISTA DE ARAUJO DOS SANTOS,316.69,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2016,PI,2202251,CANAVIEIRA,25,1031,UNIDADE ESCOLAR JOAO BATISTA DE ARAUJO DOS SANTOS,1680.62,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2018,PI,2202251,CANAVIEIRA,25,1031,UNIDADE ESCOLAR JOAO BATISTA DE ARAUJO DOS SANTOS,1680.62,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2020,PI,2202251,CANAVIEIRA,25,1031,UNIDADE ESCOLAR JOAO BATISTA DE ARAUJO DOS SANTOS,1680.62,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2022,PI,2202251,CANAVIEIRA,25,1031,UNIDADE ESCOLAR JOAO BATISTA DE ARAUJO DOS SANTOS,1680.62,1299.14,25_10162_1066,UNIDADE MARIANO ROBERTO,43.31,coordenada corrigida,perfil herdado
2006,PI,2202251,CANAVIEIRA,25,1040,UNIDADE ESCOLAR ISAIAS RODRIGUES DE SOUSA,434.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2008,PI,2202251,CANAVIEIRA,25,1040,UNIDADE ESCOLAR ISAIAS RODRIGUES DE SOUSA,434.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2010,PI,2202251,CANAVIEIRA,25,1040,UNIDADE ESCOLAR ISAIAS RODRIGUES DE SOUSA,434.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2012,PI,2202251,CANAVIEIRA,25,1040,UNIDADE ESCOLAR ISAIAS RODRIGUES DE SOUSA,434.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2014,PI,2202251,CANAVIEIRA,25,1040,UNIDADE ESCOLAR ISAIAS RODRIGUES DE SOUSA,434.78,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2016,PI,2202251,CANAVIEIRA,25,1040,UNIDADE ESCOLAR ISAIAS RODRIGUES DE SOUSA,1688.01,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2018,PI,2202251,CANAVIEIRA,25,1040,UNIDADE ESCOLAR ISAIAS RODRIGUES DE SOUSA,1688.01,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2020,PI,2202251,CANAVIEIRA,25,1040,UNIDADE ESCOLAR ISAIAS RODRIGUES DE SOUSA,1688.01,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2022,PI,2202251,CANAVIEIRA,25,1040,UNIDADE ESCOLAR ISAIAS RODRIGUES DE SOUSA,1688.01,1299.14,25_10162_1066,UNIDADE MARIANO ROBERTO,13.19,coordenada corrigida,perfil herdado
2006,BA,2907103,CARINHANHA,125,1376,ESCOLA MUNICIPAL BASILIO FERREIRA GONCALVES,312.18,287.33,125_34410_1252,ESCOLA MUNICIPAL PADRE MANOEL DA NOBREGA,1.08,coordenada corrigida,perfil herdado
2008,BA,2907103,CARINHANHA,125,1376,ESCOLA MUNICIPAL BASILIO FERREIRA GONCALVES,312.18,287.33,125_34410_1252,ESCOLA MUNICIPAL PADRE MANOEL DA NOBREGA,1.08,coordenada corrigida,perfil herdado
2010,BA,2907103,CARINHANHA,125,1376,ESCOLA MUNICIPAL BASILIO FERREIRA GONCALVES,312.18,287.33,125_34410_1252,ESCOLA MUNICIPAL PADRE MANOEL DA NOBREGA,1.08,coordenada corrigida,perfil herdado
2012,BA,2907103,CARINHANHA,125,1376,ESCOLA MUNICIPAL BASILIO FERREIRA GONCALVES,312.18,287.33,125_34410_1252,ESCOLA MUNICIPAL PADRE MANOEL DA NOBREGA,1.08,coordenada corrigida,perfil herdado
2014,BA,2907103,CARINHANHA,125,1376,ESCOLA MUNICIPAL BASILIO FERREIRA GONCALVES,312.18,287.33,125_34410_1252,ESCOLA MUNICIPAL PADRE MANOEL DA NOBREGA,1.08,coordenada corrigida,perfil herdado
2016,BA,2907103,CARINHANHA,125,1376,ESCOLA MUNICIPAL BASILIO FERREIRA GONCALVES,786.07,903.61,125_34410_1252,ESCOLA MUNICIPAL PADRE MANOEL DA NOBREGA,1.08,coordenada corrigida,perfil herdado
2018,BA,2907103,CARINHANHA,125,1376,ESCOLA MUNICIPAL BASILIO FERREIRA GONCALVES,786.07,903.61,125_34410_1252,ESCOLA MUNICIPAL PADRE MANOEL DA NOBREGA,1.08,coordenada corrigida,perfil herdado
2020,BA,2907103,CARINHANHA,125,1376,ESCOLA MUNICIPAL BASILIO FERREIRA GONCALVES,786.07,903.61,125_34410_1252,ESCOLA MUNICIPAL PADRE MANOEL DA NOBREGA,1.08,coordenada corrigida,perfil herdado
2022,BA,2907103,CARINHANHA,125,1376,ESCOLA MUNICIPAL BASILIO FERREIRA GONCALVES,786.07,903.61,125_34410_1252,ESCOLA MUNICIPAL PADRE MANOEL DA NOBREGA,1.08,coordenada corrigida,perfil herdado
2024,BA,2907103,CARINHANHA,125,1376,ESCOLA MUNICIPAL BASILIO FERREIRA GONCALVES,786.07,903.61,125_34410_1252,ESCOLA MUNICIPAL PADRE MANOEL DA NOBREGA,1.08,coordenada corrigida,perfil herdado
2006,BA,2910800,FEIRA DE SANTANA,156,1287,COLEGIO JUSTINO ALVES GONCALVES DA SILVA,1806.83,454.37,156_35157_1260,ESCOLA MARIA AMALIA MARTINS DALTRO COELHO,1.67,renda incoerente com os vizinhos rurais (R$ 485),perfil herdado
2008,BA,2910800,FEIRA DE SANTANA,156,1287,COLEGIO JUSTINO ALVES GONCALVES DA SILVA,1806.83,454.37,156_35157_1260,ESCOLA MARIA AMALIA MARTINS DALTRO COELHO,1.67,renda incoerente com os vizinhos rurais (R$ 485),perfil herdado
2010,BA,2910800,FEIRA DE SANTANA,156,1287,COLEGIO JUSTINO ALVES GONCALVES DA SILVA,1806.83,454.37,156_35157_1260,ESCOLA MARIA AMALIA MARTINS DALTRO COELHO,1.67,renda incoerente com os vizinhos rurais (R$ 485),perfil herdado
2012,BA,2910800,FEIRA DE SANTANA,156,1287,COLEGIO JUSTINO ALVES GONCALVES DA SILVA,1806.83,454.37,156_35157_1260,ESCOLA MARIA AMALIA MARTINS DALTRO COELHO,1.67,renda incoerente com os vizinhos rurais (R$ 485),perfil herdado
2014,BA,2910800,FEIRA DE SANTANA,156,1287,ESCOLA MUNICIPAL JUSTINO ALVES GONCALVES DA SILVA,1806.83,454.37,156_35157_1260,ESCOLA MUNICIPAL MARIA AMALIA MARTINS DALTRO COELHO,1.67,renda incoerente com os vizinhos rurais (R$ 485),perfil herdado
2016,BA,2910800,FEIRA DE SANTANA,155,1309,ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS,6483.44,1460.22,155_35157_1325,ESCOLA MUNICIPAL AMBROSIO BISPO,4.02,renda incoerente com os vizinhos rurais (R$ 1522),perfil herdado
2018,BA,2910800,FEIRA DE SANTANA,155,1309,ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS,6483.44,1460.22,155_35157_1325,ESCOLA MUNICIPAL AMBROSIO BISPO,4.02,renda incoerente com os vizinhos rurais (R$ 1522),perfil herdado
2020,BA,2910800,FEIRA DE SANTANA,155,1309,ESCOLA MUNICIPAL SÃO FRANCISCO DE ASSIS,6483.44,1460.22,155_35157_1325,ESCOLA MUNICIPAL AMBRÓSIO BISPO,4.02,renda incoerente com os vizinhos rurais (R$ 1460),perfil herdado
2022,BA,2910800,FEIRA DE SANTANA,155,1309,ESCOLA MUNICIPAL SÃO FRANCISCO DE ASSIS,6483.44,1460.22,155_35157_1325,ESCOLA MUNICIPAL AMBRÓSIO BISPO,4.02,renda incoerente com os vizinhos rurais (R$ 1460),perfil herdado
2024,BA,2910800,FEIRA DE SANTANA,155,1309,ESCOLA MUNICIPAL SÃO FRANCISCO DE ASSIS,6483.44,1460.22,155_35157_1325,ESCOLA MUNICIPAL AMBRÓSIO BISPO,4.05,renda incoerente com os vizinhos rurais (R$ 1460),perfil herdado
2006,BA,2910800,FEIRA DE SANTANA,156,1805,ANEXO DO COLEGIO ANTONIO BRANDAO,564.66,509.89,156_35157_1333,ESCOLA GODOFREDO LEITE FILHO,1.94,coordenada corrigida,perfil herdado
2008,BA,2910800,FEIRA DE SANTANA,156,1805,PRE-ESCOLA MUNICIPAL MAE DOS HUMILDES,564.66,423.73,156_35157_1767,GRUPO ESCOLAR DR. CARLOS VALADARES,2.78,coordenada corrigida,perfil herdado
2010,BA,2910800,FEIRA DE SANTANA,156,1805,PRE-ESCOLA MUNICIPAL MAE DOS HUMILDES,564.66,423.73,156_35157_1767,GRUPO ESCOLAR DR. CARLOS VALADARES,2.78,coordenada corrigida,perfil herdado
